Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,h_c,s
0,2,1180,60,0,0,0,1080,60,1,10,1,20684,1,0,0.69019705
1,2,5630,260,3,3,3,5350,260,0,0,0,20685,0,1,0.80122447
1,2,6350,310,0,0,3,6350,0,1,4,1,20686,0,0,0.7125148
0,3,5370,440,0,0,3,5350,160,1,12,1,20687,1,1,0.7770624
0,3,1150,910,2,6,0,1150,610,0,0,0,20688,1,1,0.9130091
0,2,830,50,0,0,6,800,0,1,8,1,20689,1,0,0.4677891
0,3,3350,1770,2,3,0,3350,190,0,0,0,20690,1,1,0.8367026
0,1,4090,210,0,0,6,4050,150,0,0,0,20691,1,1,0.7836839
0,2,400,50,0,1,0,400,50,0,0,0,20692,1,1,0.8610679
1,2,10,10,0,6,0,10,10,0,0,0,20693,0,1,0.7749278
1,2,3890,180,0,0,0,3890,0,1,4,1,20694,0,0,0.6805275
0,2,1710,120,0,0,6,1650,80,1,7,1,20695,1,0,0.73870033
0,2,1520,60,0,0,4,1520,50,0,0,0,20696,1,1,0.8318629
1,1,1290,60,0,0,1,1290,40,0,0,0,20697,0,1,0.8270699
0,1,1760,140,0,3,0,1690,70,0,0,0,20698,1,0,0.74762964
1,2,1040,310,0,1,0,1010,150,0,0,0,20699,0,1,0.88737607
0,1,1470,660,0,0,1,1470,40,0,0,0,20700,1,1,0.85209674
0,3,840,90,0,0,6,790,90,1,11,1,20701,1,1,0.7689285
0,2,6120,120,0,5,0,6120,120,1,2,1,20702,1,1,0.7966974
0,2,1780,190,0,0,0,1510,110,1,4,1,20703,1,0,0.67451316
1,2,5860,310,0,0,0,5860,310,0,0,0,20704,0,1,0.8590933
1,2,1290,90,0,0,0,1120,60,0,0,0,20705,0,1,0.6626504
1,3,160,160,2,6,0,0,0,0,0,0,20706,0,1,0.7771083
1,2,270,120,0,0,1,200,90,0,0,0,20707,0,0,0.7507583
1,3,130,130,3,6,0,10,130,0,0,0,20708,0,1,0.84337986
1,2,1800,160,0,0,2,1660,0,1,11,1,20709,0,0,0.4491694
1,2,410,100,1,6,0,410,100,1,4,1,20710,0,1,0.855007
1,2,100,100,1,6,0,40,100,1,2,1,20711,0,1,0.7766259
0,1,1250,80,0,0,0,1250,40,0,0,0,20712,1,1,0.8062729
1,2,5300,200,0,0,0,5060,200,0,0,0,20713,0,1,0.8090721
1,3,60,60,1,6,0,30,30,0,0,0,20714,0,1,0.77826816
1,1,850,50,0,6,0,730,50,0,0,0,20715,0,1,0.6420135
0,2,5290,150,0,0,1,5290,120,0,0,0,20716,0,1,0.7996173
1,2,2490,100,0,0,1,2260,100,0,0,0,20717,0,1,0.73931783
1,1,1430,1320,1,3,2,180,1320,1,2,1,20718,0,1,0.90326464
0,1,1340,140,0,0,1,1340,140,0,0,0,20719,1,1,0.8625616
1,3,2070,920,1,2,0,1300,920,0,0,0,20720,0,1,0.9046525
0,2,70,0,0,6,0,70,0,1,28,1,20721,1,0,0.11446429
0,3,5410,200,0,0,4,5410,0,1,4,1,20722,1,1,0.7191281
1,1,350,180,4,6,0,350,110,0,0,0,20723,0,1,0.90774816
0,1,8360,490,0,0,6,7890,320,1,12,1,20724,1,0,0.7514001
1,2,40,40,2,6,0,30,40,0,0,0,20725,0,1,0.7692365
1,2,1010,520,1,2,0,830,190,1,2,1,20726,0,0,0.92125154
1,2,860,190,0,0,5,680,190,1,11,1,20727,0,1,0.6991645
0,2,1400,90,0,0,5,1200,60,0,0,0,20728,1,1,0.70645934
1,1,1270,1270,1,6,0,430,90,0,0,0,20729,0,1,0.90154797
0,3,5200,920,2,5,0,5200,0,1,5,1,20730,1,1,0.7750212
1,1,910,50,0,3,0,890,50,0,0,0,20731,0,1,0.80317146
1,2,690,310,1,6,0,690,150,1,2,1,20732,0,1,0.90993166
1,2,1000,60,0,0,0,980,0,1,14,1,20733,0,0,0.43079394
1,3,3590,3240,1,1,5,310,3240,0,0,0,20734,0,1,0.9099272
1,2,10,10,0,6,0,10,10,0,0,0,20735,0,1,0.7749278
0,3,410,50,0,0,0,320,0,1,3,1,20736,1,1,0.3980673
0,1,650,0,0,0,6,650,0,1,16,1,20737,1,1,0.5908459
0,2,980,170,0,0,6,790,0,1,13,1,20738,1,0,0.48244607
0,3,5940,220,0,0,1,5460,200,0,0,0,20739,1,1,0.7821858
0,1,1650,210,0,6,0,990,60,0,0,0,20740,1,1,0.8149854
1,2,70,70,1,6,0,40,70,2,4,1,20741,0,0,0.7310453
1,2,100,100,1,6,0,10,100,0,0,0,20742,0,0,0.7866362
1,3,2990,310,0,0,0,2950,310,0,0,0,20743,0,1,0.8569931
1,3,1430,1430,1,6,0,820,20,0,0,0,20744,0,0,0.86209476
0,2,120,120,2,6,0,80,90,0,0,0,20745,1,1,0.8200807
0,2,950,140,0,0,0,950,140,0,0,0,20746,0,1,0.8939502
1,2,160,170,3,6,0,140,30,0,0,0,20747,0,1,0.8733115
1,2,1620,110,0,6,0,1520,110,0,0,0,20748,0,1,0.71799386
1,2,570,90,0,0,5,440,90,0,0,0,20749,0,1,0.5536296
1,2,90,90,2,6,0,0,0,0,0,0,20750,0,1,0.7706764
0,2,1530,80,0,0,4,1440,70,0,0,0,20751,1,0,0.7976537
1,3,750,750,2,6,0,400,750,0,0,0,20752,0,1,0.9237443
1,1,610,40,0,0,6,580,40,0,0,0,20753,0,0,0.752197
1,1,550,100,0,0,5,410,100,1,9,1,20754,0,0,0.5688938
1,2,2040,460,0,0,4,1770,460,0,0,0,20755,0,1,0.85005915
1,2,1030,110,0,0,3,830,110,1,14,1,20756,0,0,0.553954
0,2,620,80,0,0,6,500,50,2,8,1,20757,1,0,0.5677675
0,3,410,160,1,6,0,410,30,0,0,0,20758,1,1,0.89156497
1,2,0,30,1,6,0,0,0,0,0,0,20759,0,1,0.823399
1,3,1130,1130,2,6,0,550,190,0,0,0,20760,0,1,0.9055735
0,2,590,50,0,0,5,460,50,0,0,0,20761,1,0,0.67774683
0,2,830,410,4,6,0,830,0,0,0,0,20762,1,1,0.81554884
1,2,8520,6830,3,3,0,2350,2870,0,0,0,20763,0,1,0.9287049
1,2,590,70,0,0,4,530,40,0,0,0,20764,0,0,0.6561236
1,2,1360,90,0,0,3,1360,60,0,0,0,20765,0,1,0.81641424
0,3,4070,210,0,4,2,4010,210,0,0,0,20766,1,1,0.86073744
1,2,260,260,2,6,0,90,100,0,0,0,20767,0,0,0.8971372
1,1,1290,60,0,0,3,1140,50,1,2,1,20768,0,1,0.75972825
0,3,3050,3070,3,5,0,250,3070,0,0,0,20769,1,1,0.914243
0,1,1630,130,0,0,6,1370,60,1,13,1,20770,1,0,0.6481864
0,2,280,40,0,1,0,270,30,0,0,0,20771,1,1,0.821084
1,3,30,30,2,6,0,20,30,0,0,0,20772,0,0,0.75355685
1,1,2630,2630,2,5,0,60,80,0,0,0,20773,0,1,0.8629378
0,3,2440,150,0,0,0,990,0,1,7,1,20774,1,0,0.74252564
0,3,3010,150,0,0,0,3010,120,0,0,0,20775,1,1,0.85511005
0,1,580,90,0,0,6,500,90,1,6,1,20776,1,0,0.6482669
0,3,400,310,3,6,0,100,310,0,0,0,20777,1,1,0.8341117
0,3,1730,150,0,4,0,1440,60,0,0,0,20778,1,1,0.6835501
1,3,3450,180,0,3,3,3250,180,0,0,0,20779,0,1,0.7799823
1,2,1830,920,1,0,6,920,70,0,0,0,20780,0,1,0.8422403
1,1,6020,4810,1,0,1,1980,240,1,2,1,20781,0,1,0.8584105
1,3,970,100,0,6,0,970,50,0,0,0,20782,0,1,0.83072114
1,3,3200,3520,1,4,0,3200,120,0,0,0,20783,0,1,0.82271284
1,3,230,1620,5,6,0,110,190,0,0,0,20784,0,1,0.8935974
0,3,2830,150,0,0,1,2830,120,0,0,0,20785,1,1,0.84918904
1,2,4970,4970,1,4,0,760,40,0,0,0,20786,0,1,0.8592129
0,3,990,240,0,6,0,990,150,0,0,0,20787,1,1,0.8584142
0,2,20,20,2,6,0,10,10,0,0,0,20788,1,0,0.7466947
1,3,350,350,2,6,0,350,350,0,0,0,20789,0,1,0.87661195
1,2,900,590,3,6,0,900,590,0,0,0,20790,0,1,0.9153746
0,1,8060,370,0,0,1,8060,340,0,0,0,20791,1,1,0.8428982
1,2,770,630,2,6,0,20,40,0,0,0,20792,0,1,0.8180551
0,2,20,20,1,6,0,10,10,1,4,1,20793,1,1,0.6552536
0,3,150,150,3,6,0,0,10,1,1,1,20794,1,1,0.83801156
1,2,1810,70,0,0,1,1810,60,0,0,0,20795,0,1,0.83460647
1,3,440,980,3,6,0,250,440,0,0,0,20796,0,1,0.9077356
1,2,2050,470,0,0,0,1780,70,1,2,1,20797,0,0,0.74998504
1,2,210,40,1,2,0,210,30,0,0,0,20798,0,1,0.8609263
0,2,3720,50,0,3,1,3720,0,1,3,1,20799,1,0,0.7622064
1,2,9700,550,0,0,2,9700,520,0,0,0,20800,0,1,0.8529703
1,2,6510,240,0,0,0,6510,230,0,0,0,20801,0,1,0.8196921
1,2,2570,140,0,0,1,2570,70,2,8,1,20802,0,0,0.7629643
1,3,900,80,0,0,0,670,60,1,2,1,20803,0,0,0.7647334
1,2,120,120,2,6,0,0,0,0,0,0,20804,0,0,0.74426407
1,2,500,50,0,1,0,460,50,0,0,0,20805,0,0,0.73324126
0,2,190,130,1,6,0,190,30,0,0,0,20806,1,0,0.87598586
0,2,1810,170,0,0,3,1810,60,0,0,0,20807,1,0,0.7453477
1,2,1190,110,0,0,0,1040,50,1,4,1,20808,0,0,0.62396526
0,0,910,310,0,0,6,900,90,0,0,0,20809,1,1,0.87417287
0,3,80,0,0,6,0,80,0,1,4,1,20810,1,0,0.46443737
0,1,4850,310,0,0,0,4710,310,0,0,0,20811,1,1,0.85006154
0,2,430,80,0,0,0,340,0,2,5,1,20812,1,0,0.29742476
0,1,1470,920,2,2,4,1290,920,1,2,1,20813,1,1,0.9362773
0,3,7660,7510,1,1,3,1510,1390,0,0,0,20814,1,1,0.91136223
1,1,1920,1920,2,3,0,10,10,0,0,0,20815,0,1,0.8521723
1,2,10,10,0,6,0,10,10,0,0,0,20816,0,1,0.7694058
1,2,20,20,1,6,0,10,10,0,0,0,20817,0,1,0.7926613
1,2,280,280,3,6,0,30,60,0,0,0,20818,0,1,0.89626783
1,2,660,460,2,6,0,500,460,0,0,0,20819,0,0,0.87895477
0,2,5270,310,0,0,0,5120,260,0,0,0,20820,1,1,0.8390273
0,3,90,90,3,6,0,50,70,0,0,0,20821,1,1,0.8028813
0,3,3100,3140,2,2,0,10,2730,0,0,0,20822,1,1,0.90871084
0,1,2140,80,0,0,4,2090,80,0,0,0,20823,1,0,0.819164
0,2,6920,230,0,0,3,6920,230,0,0,0,20824,1,1,0.84585637
1,2,2390,80,0,0,2,2390,80,0,0,0,20825,0,1,0.844915
0,3,1300,380,0,3,0,530,370,0,0,0,20826,1,1,0.8630044
1,3,1040,920,1,6,0,800,180,0,0,0,20827,0,1,0.871867
1,1,610,40,0,0,4,590,40,0,0,0,20828,0,0,0.78794926
1,3,2780,190,0,0,6,2500,100,1,2,1,20829,0,1,0.64999753
0,2,520,90,0,0,4,520,30,0,0,0,20830,1,1,0.7643737
1,1,50,50,1,6,0,10,50,0,0,0,20831,0,1,0.7503101
1,3,880,880,3,6,0,0,370,0,0,0,20832,0,1,0.90223914
1,2,460,90,0,0,0,320,40,1,6,1,20833,0,0,0.62633234
0,3,1290,1300,3,6,0,10,20,0,0,0,20834,1,1,0.8507804
0,2,230,230,4,6,0,0,80,0,0,0,20835,1,1,0.88157284
0,2,3820,390,0,0,0,3170,130,0,0,0,20836,1,1,0.6949037
1,1,8140,1950,2,5,0,8140,110,0,0,0,20837,0,1,0.8075388
1,1,4510,340,0,0,0,4510,340,1,2,1,20838,0,0,0.85999775
1,2,1540,60,0,0,4,1510,60,0,0,0,20839,0,0,0.8168307
1,3,1940,80,2,6,0,1900,80,2,6,1,20840,0,1,0.81922394
1,3,60,60,2,6,0,40,60,0,0,0,20841,0,1,0.7303567
1,3,0,0,0,6,0,0,0,0,0,0,20842,0,0,0.59876066
0,0,6390,6320,1,5,0,2560,110,0,0,0,20843,1,1,0.8786067
0,3,30,30,1,6,0,20,0,0,0,0,20844,1,1,0.7968728
1,3,740,740,3,6,0,200,120,0,0,0,20845,0,1,0.92999345
0,3,0,0,0,6,0,0,0,1,1,1,20846,1,1,0.68149126
1,0,320,320,3,6,0,0,320,1,1,1,20847,0,1,0.84493774
0,1,1060,1560,1,1,0,1060,30,1,2,1,20848,1,1,0.7823149
0,2,290,290,1,6,0,160,290,0,0,0,20849,1,1,0.89323467
1,2,1760,310,1,4,0,1760,160,1,2,1,20850,0,1,0.86114687
0,3,70,70,2,6,0,10,20,1,2,1,20851,1,0,0.7837476
0,3,1520,110,0,0,6,1400,60,1,11,1,20852,1,0,0.5757221
0,2,330,60,1,6,0,330,60,0,0,0,20853,1,1,0.83278704
1,2,2500,110,0,0,4,2500,110,1,6,1,20854,0,0,0.86132437
1,2,1730,280,0,1,0,420,280,2,5,1,20855,0,0,0.83151686
1,2,230,100,2,6,0,230,30,0,0,0,20856,0,1,0.87376684
1,1,5250,250,0,2,1,5250,210,0,0,0,20857,0,0,0.86172444
0,3,0,0,0,6,0,0,0,1,1,1,20858,1,1,0.68149126
1,2,4510,160,0,0,3,4460,160,0,0,0,20859,0,1,0.8336725
1,3,9380,260,2,5,1,9380,140,1,2,1,20860,0,1,0.80460954
1,2,20,20,2,6,0,0,20,1,1,1,20861,0,1,0.7411649
1,2,7100,400,0,0,6,6970,310,0,0,0,20862,0,1,0.83049244
1,2,1890,110,0,3,0,1820,110,0,0,0,20863,0,1,0.80952156
1,2,2530,150,0,0,0,2530,150,0,0,0,20864,0,1,0.7976836
0,2,360,360,1,1,0,40,360,0,0,0,20865,1,1,0.86186
0,2,1620,150,0,0,5,1460,90,1,11,1,20866,1,1,0.5960958
1,2,600,60,0,6,0,550,60,1,9,1,20867,0,1,0.72072977
1,1,1180,90,0,0,0,1090,0,2,5,1,20868,0,1,0.43082887
1,2,7040,310,0,0,5,7030,250,0,0,0,20869,0,1,0.8354229
0,3,6030,490,0,0,6,5570,250,1,12,1,20870,1,0,0.7347988
0,3,0,0,0,6,0,0,0,1,1,1,20871,1,1,0.68149126
1,0,8570,240,0,0,0,8270,240,0,0,0,20872,0,1,0.78519666
0,3,1920,170,0,0,0,1670,150,1,2,1,20873,1,1,0.71306044
0,1,4660,3660,0,0,4,4240,3660,0,0,0,20874,1,1,0.92082995
1,3,20,20,0,6,0,20,20,0,0,0,20875,0,1,0.8168932
1,3,160,180,4,6,0,140,170,1,1,1,20876,0,1,0.8710739
1,3,730,100,0,6,0,730,40,1,2,1,20877,0,1,0.7571041
1,1,2120,620,0,6,0,1130,310,0,0,0,20878,0,1,0.8722572
1,2,790,340,1,6,0,170,0,1,3,1,20879,0,0,0.7947769
0,2,40,60,2,6,0,30,60,1,4,1,20880,1,1,0.6443734
0,3,2940,130,0,0,6,2700,130,1,11,1,20881,1,1,0.76288813
0,3,1420,1220,3,6,0,830,1220,0,0,0,20882,1,1,0.90934896
0,2,300,150,0,6,0,60,50,1,10,1,20883,1,0,0.7191858
0,3,2460,120,0,0,0,2460,110,0,0,0,20884,1,1,0.84845984
0,3,5330,460,0,0,2,4600,310,2,6,1,20885,1,0,0.7094499
0,2,7140,620,0,2,2,7000,620,0,0,0,20886,1,1,0.84886783
1,3,3360,160,0,0,0,3060,160,0,0,0,20887,0,1,0.7482826
0,3,20,20,1,6,0,10,10,0,0,0,20888,1,1,0.7556093
0,3,0,0,0,6,0,0,0,1,1,1,20889,1,0,0.68149126
1,2,0,10,6,6,0,0,0,0,0,0,20890,0,1,0.4758233
1,2,3140,160,0,0,0,3130,160,0,0,0,20891,0,1,0.8588327
0,3,25150,700,0,0,6,16460,700,1,10,1,20892,1,1,0.76237416
0,3,1160,350,1,5,0,1160,350,0,0,0,20893,1,1,0.9036754
0,3,1650,1450,1,1,4,1500,50,0,0,0,20894,1,1,0.83817434
1,3,210,130,2,6,0,210,20,0,0,0,20895,0,1,0.8569008
0,2,600,50,4,4,2,560,50,0,0,0,20896,1,1,0.7460857
0,3,840,310,0,3,0,560,310,0,0,0,20897,1,1,0.9029872
0,2,4950,1340,0,0,1,2700,460,0,0,0,20898,1,1,0.8288488
0,2,10,20,2,6,0,0,0,1,1,1,20899,1,1,0.85587096
0,3,5500,920,0,0,3,2670,920,0,0,0,20900,1,1,0.84733754
0,2,3920,3910,2,3,2,2140,30,0,0,0,20901,1,1,0.8642469
1,2,70,0,0,6,0,70,0,1,28,1,20902,0,0,0.09608722
0,1,10,0,0,6,0,10,0,1,28,1,20903,1,0,0.17679465
0,2,680,680,2,6,0,70,50,0,0,0,20904,1,1,0.8803394
1,1,4840,230,0,0,6,4590,210,0,0,0,20905,0,1,0.80974096
0,2,5060,460,0,0,4,4560,0,1,12,1,20906,1,0,0.605202
1,2,1730,80,0,0,0,1570,60,0,0,0,20907,0,1,0.75206375
0,2,2800,110,0,0,0,2630,90,0,0,0,20908,1,1,0.7553774
1,3,1570,60,0,0,0,1570,60,0,0,0,20909,0,1,0.8256926
0,3,1860,460,0,0,0,1710,310,0,0,0,20910,1,1,0.9208059
1,3,70,50,1,6,0,20,10,1,2,1,20911,0,0,0.7189992
0,3,0,0,0,6,0,0,0,0,0,0,20912,1,1,0.70626706
0,2,370,60,0,0,0,260,60,2,7,1,20913,1,0,0.5013461
1,2,1560,70,0,0,6,1550,70,0,0,0,20914,0,0,0.81234396
1,2,6190,5580,1,1,0,5900,150,0,0,0,20915,0,1,0.8402404
1,2,940,870,1,0,4,890,60,0,0,0,20916,0,1,0.825918
1,1,60,40,2,6,0,60,0,1,4,1,20917,0,0,0.63310325
0,3,100,220,4,6,0,60,100,1,2,1,20918,1,1,0.7825184
0,3,1430,60,0,0,4,1400,0,1,4,1,20919,1,0,0.6668227
1,3,3700,3240,1,2,0,480,90,2,8,1,20920,0,0,0.8546939
1,1,520,150,0,1,0,450,0,1,3,1,20921,0,1,0.5251597
1,2,270,90,0,6,0,270,90,0,0,0,20922,0,0,0.9108851
1,2,7130,310,0,3,2,7130,310,0,0,0,20923,0,1,0.8373372
1,2,110,180,1,6,0,0,180,1,8,1,20924,0,1,0.7678717
0,3,310,310,3,6,0,50,310,0,0,0,20925,1,1,0.8449169
1,3,6320,490,0,0,0,5410,490,1,4,1,20926,0,1,0.7549608
1,3,1430,210,0,1,5,1240,210,1,2,1,20927,0,1,0.78031385
0,3,20,10,2,6,0,20,10,0,0,0,20928,1,1,0.8545156
0,2,200,200,2,6,0,30,140,0,0,0,20929,1,1,0.83145624
0,2,1520,70,0,0,4,1450,50,0,0,0,20930,1,0,0.7649996
1,2,150,150,2,6,0,130,100,0,0,0,20931,0,1,0.8828047
0,1,2360,180,0,0,0,2030,170,1,12,1,20932,1,0,0.70784664
0,1,590,90,0,0,3,370,90,0,0,0,20933,1,1,0.7527531
1,3,1440,1440,2,6,0,940,620,0,0,0,20934,0,1,0.91565883
1,1,710,50,0,0,0,710,40,0,0,0,20935,0,1,0.83537763
0,2,1410,90,0,0,0,1350,90,1,5,1,20936,1,0,0.74187136
1,2,1070,90,0,6,0,990,40,1,2,1,20937,0,1,0.5203578
0,2,380,380,1,6,0,190,380,0,0,0,20938,1,1,0.9187727
1,1,1440,100,0,0,6,1350,60,0,0,0,20939,0,1,0.663431
1,2,3160,220,0,0,0,3110,110,0,0,0,20940,0,1,0.7905459
1,1,270,130,2,6,0,270,50,0,0,0,20941,0,1,0.87407184
1,2,0,0,0,6,0,0,0,1,1,1,20942,0,1,0.66416657
1,2,8290,200,0,0,1,3990,150,1,2,1,20943,0,0,0.77484447
0,3,12020,610,0,0,0,6290,400,0,0,0,20944,1,1,0.7633131
0,2,620,620,3,6,0,220,180,0,0,0,20945,1,1,0.94500434
0,1,3870,160,0,0,2,3870,160,0,0,0,20946,1,1,0.8667704
1,3,380,420,3,6,0,190,320,0,0,0,20947,0,1,0.8972153
1,2,110,50,0,6,0,110,50,0,0,0,20948,0,1,0.84298724
0,2,20,20,1,6,0,10,10,0,0,0,20949,1,1,0.76073253
1,3,830,840,3,6,0,340,210,0,0,0,20950,0,1,0.92688715
1,3,590,590,1,6,0,350,340,0,0,0,20951,0,1,0.91458607
0,1,250,30,0,0,2,150,30,0,0,0,20952,1,0,0.7133133
0,2,5680,470,0,0,6,5680,190,1,2,1,20953,1,1,0.78013724
0,2,50,50,1,6,0,40,40,0,0,0,20954,1,1,0.80199844
1,2,5810,310,0,0,0,5720,240,1,2,1,20955,0,0,0.8466446
0,2,2130,240,0,1,0,2000,100,0,0,0,20956,1,1,0.72369677
0,3,1470,410,0,1,3,1110,0,1,6,1,20957,1,1,0.7750457
1,2,200,110,1,5,0,200,30,0,0,0,20958,0,1,0.8722363
0,3,8410,330,0,0,6,8410,320,0,0,0,20959,1,1,0.82883686
0,3,700,440,1,6,0,280,440,0,0,0,20960,1,1,0.89866424
0,3,1720,270,0,0,6,1720,270,1,2,1,20961,1,1,0.86804813
0,3,5660,5480,1,3,0,110,0,1,5,1,20962,1,0,0.85398346
0,3,4050,200,0,0,4,3910,200,1,7,1,20963,1,1,0.82373935
1,2,900,900,3,6,0,110,190,0,0,0,20964,0,1,0.92487085
0,3,2880,150,0,0,0,2330,150,0,0,0,20965,1,1,0.74799526
1,3,4970,180,0,0,0,4970,170,0,0,0,20966,0,1,0.85032696
1,3,8810,150,0,0,6,8810,0,1,16,1,20967,0,0,0.7499654
0,2,4280,150,0,0,3,4280,150,0,0,0,20968,1,1,0.8389211
1,3,70,70,2,6,0,70,40,0,0,0,20969,0,1,0.80817044
0,2,6500,280,0,0,6,6020,270,0,0,0,20970,1,1,0.78504956
1,1,1350,60,0,0,0,1350,50,0,0,0,20971,0,1,0.8359028
0,2,530,110,0,0,6,500,50,1,2,1,20972,0,1,0.82096934
1,1,320,70,3,5,0,320,10,1,2,1,20973,0,0,0.6281143
1,1,1790,90,0,0,6,1790,90,0,0,0,20974,0,1,0.85952383
0,3,8870,470,0,0,0,8870,470,0,0,0,20975,1,1,0.8616345
1,0,590,210,1,6,0,590,60,0,0,0,20976,0,1,0.8799465
0,2,750,90,0,0,1,540,40,1,2,1,20977,1,0,0.5918698
1,2,1490,90,0,0,4,1330,80,0,0,0,20978,0,1,0.69410676
1,2,0,0,0,6,0,0,0,0,0,0,20979,0,0,0.74551415
0,2,3570,1800,1,0,4,3500,130,0,0,0,20980,1,1,0.83255446
0,3,240,240,4,6,0,200,240,0,0,0,20981,1,0,0.86010927
0,3,1840,240,2,3,0,1480,240,0,0,0,20982,1,1,0.729908
0,2,630,210,0,0,6,530,110,1,6,1,20983,1,0,0.83171976
1,2,3100,3110,2,5,0,470,1370,0,0,0,20984,0,1,0.92200357
1,3,2410,310,0,6,0,2280,90,0,0,0,20985,0,1,0.76848584
1,2,560,60,0,0,0,450,50,1,11,1,20986,0,0,0.5781731
0,3,830,580,1,6,0,440,0,2,4,1,20987,1,1,0.8244109
0,2,7220,340,0,0,6,6900,310,0,0,0,20988,1,1,0.7879517
1,3,110,110,3,6,0,10,60,0,0,0,20989,0,1,0.8031796
0,3,10620,490,0,0,6,5270,0,1,11,1,20990,1,1,0.7519257
1,1,3980,380,0,2,0,3730,380,1,12,1,20991,0,0,0.79090834
0,3,9290,820,0,0,0,8640,370,1,12,1,20992,1,0,0.7519865
1,3,6170,270,0,0,5,6070,240,1,5,1,20993,0,0,0.8204879
1,2,2250,150,0,0,6,2190,90,0,0,0,20994,0,1,0.8229522
1,2,1560,70,0,0,4,1540,70,1,5,1,20995,0,0,0.8025016
0,2,5710,240,0,0,2,5430,240,1,10,1,20996,1,1,0.79165214
1,2,1230,70,1,3,0,1230,50,0,0,0,20997,0,1,0.84176075
1,2,2790,2750,1,3,0,0,2750,0,0,0,20998,0,1,0.8800528
1,1,80,80,2,6,0,40,80,0,0,0,20999,0,1,0.7513836
1,2,40,40,2,6,0,0,20,1,1,1,21000,0,1,0.7488445
1,1,5860,310,0,0,0,5440,310,1,2,1,21001,0,0,0.78893656
1,2,3930,180,0,4,0,3930,100,0,0,0,21002,0,1,0.78365517
0,2,4970,230,0,3,2,4890,230,1,2,1,21003,1,0,0.83013314
0,2,2420,310,0,0,6,2420,90,2,4,1,21004,1,0,0.80504906
0,3,520,150,0,6,0,430,150,0,0,0,21005,1,1,0.8493394
1,0,320,40,0,4,0,280,40,0,0,0,21006,0,1,0.64627725
1,2,6930,7200,1,0,4,1290,7200,0,0,0,21007,0,0,0.8996857
0,1,890,920,5,4,0,30,910,0,0,0,21008,1,1,0.8836623
1,2,1450,60,0,0,4,1420,60,0,0,0,21009,0,1,0.81589454
1,2,590,570,1,3,0,40,30,0,0,0,21010,0,1,0.85227203
0,2,1540,80,0,0,2,1540,80,0,0,0,21011,1,1,0.8445384
0,1,80,0,0,6,0,80,0,1,13,1,21012,1,0,0.059618
0,1,3500,140,0,0,3,3500,0,1,4,1,21013,1,0,0.67001677
0,2,4020,110,0,2,2,4020,110,0,0,0,21014,1,0,0.81924903
0,2,20,20,1,6,0,20,0,1,4,1,21015,1,0,0.5870326
0,3,4830,460,0,0,4,4460,460,1,6,1,21016,1,0,0.8178712
0,2,1530,80,0,0,6,1490,80,1,5,1,21017,1,0,0.80718213
0,2,560,40,0,1,5,270,30,0,0,0,21018,1,1,0.792861
0,2,3020,150,0,0,0,2680,90,0,0,0,21019,1,1,0.77110064
0,3,1180,1180,4,6,0,380,430,0,0,0,21020,1,1,0.9317699
1,3,100,100,4,6,0,40,50,0,0,0,21021,0,1,0.8149097
0,3,130,130,3,6,0,100,120,0,0,0,21022,1,1,0.8153863
1,1,980,60,0,0,0,840,50,0,0,0,21023,0,0,0.6112312
1,2,3240,400,0,0,6,3240,110,0,0,0,21024,0,1,0.79803765
0,3,350,260,3,6,0,350,60,0,0,0,21025,1,1,0.8463133
1,2,1570,70,0,3,3,1530,70,0,0,0,21026,0,1,0.80365664
1,2,610,70,0,0,0,520,0,1,7,1,21027,0,0,0.21028243
1,2,580,310,1,0,5,510,40,0,0,0,21028,0,1,0.8198333
1,1,1540,70,0,0,4,1540,60,0,0,0,21029,0,0,0.80234027
1,2,240,230,3,6,0,240,0,1,2,1,21030,0,1,0.81421024
0,2,1580,890,0,0,5,1580,0,1,9,1,21031,1,1,0.7778683
0,1,20,20,1,6,0,0,0,1,1,1,21032,1,1,0.8337352
1,2,610,90,0,0,6,530,0,1,13,1,21033,0,0,0.3650272
0,2,240,250,3,6,0,100,60,0,0,0,21034,1,1,0.9311222
0,3,1540,80,0,0,4,1510,60,0,0,0,21035,1,1,0.8041014
0,1,1820,110,0,0,6,1690,60,1,4,1,21036,1,1,0.68430716
1,1,1590,610,0,0,0,1590,90,0,0,0,21037,0,1,0.84033436
1,2,220,90,2,6,0,20,60,0,0,0,21038,0,1,0.8798159
1,1,2860,120,0,0,3,2860,120,0,0,0,21039,0,0,0.8643032
1,1,7940,4140,0,0,4,7650,340,0,0,0,21040,0,1,0.85012126
0,2,1500,90,0,0,3,1470,80,0,0,0,21041,1,1,0.8231053
1,3,870,40,0,6,0,740,40,0,0,0,21042,0,1,0.7217175
0,2,600,50,0,0,5,480,40,0,0,0,21043,1,1,0.68026245
1,1,1630,80,0,0,0,1630,80,0,0,0,21044,0,1,0.8432648
1,1,350,330,1,6,0,160,330,0,0,0,21045,0,1,0.8772537
