Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,h_c,s
0,3,2800,150,0,0,0,2680,150,0,0,0,15995,1,1,0.7933709
0,2,1150,1130,1,2,0,0,0,1,4,1,15997,1,1,0.82126814
1,2,3920,150,0,0,0,3850,140,0,0,0,16003,0,1,0.847568
0,2,4020,180,0,0,2,3960,180,1,2,1,16026,1,0,0.8114212
1,2,570,570,3,6,0,510,570,0,0,0,16050,0,1,0.91351604
1,1,4730,610,0,0,0,4730,160,0,0,0,16055,0,1,0.7960097
1,2,40,40,3,6,0,20,20,1,2,1,16090,0,1,0.7315448
1,2,1920,2870,1,1,0,1810,160,1,8,1,16095,0,1,0.86307997
1,2,3170,310,0,4,0,3170,60,0,0,0,16110,0,0,0.7491481
1,2,4430,180,0,0,0,4430,180,0,0,0,16114,0,1,0.8644954
0,2,600,90,0,0,6,540,0,1,7,1,16121,0,0,0.4347479
1,2,360,90,0,0,0,250,90,1,8,1,16126,0,1,0.5452234
1,2,1840,60,0,0,2,1840,60,0,0,0,16127,0,1,0.8384211
0,2,50,50,1,6,0,0,50,2,3,1,16134,1,0,0.7108761
1,2,530,60,0,1,1,530,50,0,0,0,16166,0,1,0.8473661
1,2,1510,60,0,0,1,1510,60,0,0,0,16176,0,1,0.8150057
0,3,490,130,3,6,0,490,20,0,0,0,16186,1,1,0.752372
0,2,760,120,0,0,1,760,60,1,2,1,16187,1,1,0.85416245
0,3,4090,930,0,0,0,3750,310,0,0,0,16192,1,1,0.8267066
0,2,3200,150,0,0,0,2860,130,0,0,0,16196,1,1,0.7590307
1,2,890,50,0,0,0,890,50,0,0,0,16198,0,1,0.8623354
1,2,290,40,0,0,3,260,40,0,0,0,16204,0,1,0.7256239
1,1,110,50,1,6,0,110,30,0,0,0,16205,0,1,0.85563564
1,2,1540,120,0,0,4,1500,120,1,6,1,16236,0,1,0.81475836
0,2,560,60,0,0,4,420,60,2,4,1,16237,1,0,0.6991301
1,2,1100,110,0,0,0,920,60,2,8,1,16247,0,0,0.6041315
0,3,90,70,1,6,0,90,0,2,4,1,16274,1,1,0.67542744
1,2,4520,380,0,0,6,4300,380,1,8,1,16286,0,1,0.8142079
1,1,2590,110,0,0,0,1270,50,0,0,0,16311,0,1,0.7360342
1,1,200,60,0,6,0,130,40,0,0,0,16340,0,1,0.6134462
0,0,3330,120,0,0,0,3330,120,0,0,0,16345,1,1,0.840704
1,2,30,30,2,6,0,30,0,0,0,0,16355,0,1,0.82074547
0,2,580,50,0,0,0,520,50,1,5,1,16357,1,1,0.6894086
0,2,460,150,0,6,0,460,150,0,0,0,16411,1,1,0.8835736
1,2,1210,50,0,1,4,1210,50,0,0,0,16414,0,1,0.8634805
1,3,50,0,0,6,0,50,0,0,0,0,16419,0,1,0.8201416
1,2,250,170,2,6,0,250,100,0,0,0,16438,0,0,0.9023454
1,2,900,60,0,0,6,780,60,0,0,0,16444,0,1,0.7310744
1,1,1430,150,0,0,0,1430,150,0,0,0,16452,0,1,0.88571906
1,1,3430,350,0,0,6,3090,140,1,4,1,16473,0,1,0.7219915
1,1,590,60,0,0,0,370,60,0,0,0,16476,0,1,0.7726091
1,2,1630,130,0,0,0,1470,70,1,12,1,16477,0,0,0.5531087
0,2,1580,190,0,0,0,1360,90,2,4,1,16507,1,0,0.6832375
1,2,630,50,0,0,5,620,50,0,0,0,16528,0,1,0.7368046
0,2,2510,0,0,5,1,2510,0,0,0,0,16565,1,1,0.79364645
0,3,940,150,0,0,6,770,0,1,11,1,16578,1,0,0.407894
1,1,280,170,1,0,2,280,0,1,3,1,16598,0,0,0.7671416
1,3,50,0,0,6,0,50,0,0,0,0,16648,0,1,0.8201416
0,1,4940,430,0,0,4,4660,250,1,10,1,16662,1,0,0.761007
1,1,890,110,0,0,0,820,0,1,7,1,16681,0,1,0.4927672
0,2,880,40,0,1,4,500,40,0,0,0,16684,1,1,0.74070925
1,1,870,150,0,0,0,730,50,0,0,0,16687,0,1,0.61597955
0,3,2080,80,0,0,4,2080,70,0,0,0,16707,1,1,0.8420292
0,1,590,50,0,0,6,500,40,0,0,0,16712,1,1,0.6237012
0,1,910,60,0,0,6,860,60,0,0,0,16721,1,1,0.79413426
0,2,910,140,0,0,0,690,90,0,0,0,16723,1,1,0.6555468
1,1,1110,30,0,3,0,1110,0,1,3,1,16726,0,1,0.68863446
0,2,2850,140,0,0,0,2660,60,1,13,1,16748,1,1,0.72311366
0,1,1540,1400,1,1,3,1540,60,0,0,0,16776,1,1,0.8317975
1,2,1420,1440,2,3,1,0,1440,2,5,1,16779,0,0,0.8767382
1,2,530,110,0,0,0,380,50,1,2,1,16787,0,0,0.6255028
1,2,200,200,2,6,0,60,10,0,0,0,16802,0,1,0.81875056
1,2,2400,200,0,0,0,2160,0,1,10,1,16812,0,0,0.46308792
0,3,630,550,1,0,4,470,150,0,0,0,16813,1,0,0.9070966
0,3,1520,80,0,0,6,1520,60,0,0,0,16857,1,1,0.8187672
1,3,1990,150,0,0,0,1790,0,1,12,1,16858,0,0,0.47234714
0,3,130,170,2,6,0,20,0,0,0,0,16859,1,1,0.83273983
1,2,900,140,0,0,0,800,0,1,10,1,16880,0,1,0.42070043
0,2,1920,1930,5,5,0,360,850,0,0,0,16890,1,1,0.93088305
1,1,1280,120,0,0,3,1110,60,1,15,1,16919,0,1,0.5986147
0,1,510,150,0,0,3,300,60,2,9,1,16953,1,1,0.5693327
0,3,310,80,0,1,4,250,40,1,2,1,16988,1,1,0.6780519
0,2,1520,1220,1,5,0,210,60,0,0,0,17022,1,1,0.83351606
0,1,270,40,2,4,0,270,40,0,0,0,17024,1,1,0.81532204
0,2,1550,60,0,0,4,1550,60,0,0,0,17029,1,1,0.8452803
0,2,870,40,0,0,6,780,40,0,0,0,17058,1,0,0.7190115
1,2,3880,150,0,0,1,3880,120,0,0,0,17068,0,1,0.8273855
0,3,1280,150,0,0,3,1180,150,0,0,0,17072,1,1,0.7809491
0,2,620,180,0,0,5,570,60,0,0,0,17081,1,1,0.851788
0,3,2160,90,0,0,6,2160,90,0,0,0,17096,1,1,0.8298653
1,2,630,630,3,5,0,410,630,0,0,0,17124,0,1,0.90506434
0,2,4980,310,0,0,0,4510,210,0,0,0,17127,1,1,0.7390416
0,3,180,80,0,2,0,60,40,1,2,1,17137,1,0,0.6537442
1,2,2230,2080,1,3,0,50,2080,0,0,0,17143,0,1,0.9189878
0,2,2620,150,0,0,1,2620,120,0,0,0,17161,1,1,0.8100342
0,1,1400,610,0,0,0,1070,50,0,0,0,17164,1,1,0.8592028
1,1,440,10,0,0,0,440,0,1,14,1,17188,0,0,0.56783277
0,2,1500,140,0,0,6,1330,120,1,10,1,17203,1,0,0.6386347
1,1,60,110,3,6,0,10,10,0,0,0,17206,0,1,0.8258113
0,1,860,120,0,0,0,840,50,0,0,0,17214,1,1,0.77167463
1,2,560,50,0,0,6,500,50,0,0,0,17220,0,1,0.72283036
0,2,2720,90,0,0,0,2720,90,0,0,0,17228,1,1,0.86296976
0,1,1560,120,0,0,4,1460,80,0,0,0,17261,1,1,0.697493
1,1,1570,150,0,2,0,1320,150,0,0,0,17263,0,1,0.7177452
1,1,620,90,0,0,6,550,90,1,2,1,17273,0,1,0.675698
0,1,640,150,0,0,4,270,120,1,7,1,17281,1,0,0.6891167
0,2,570,150,0,6,0,570,90,0,0,0,17298,1,1,0.84968764
0,2,3250,230,0,2,0,3150,230,1,2,1,17322,1,1,0.8082817
1,2,2580,290,0,0,3,2340,0,2,8,1,17349,0,0,0.5481023
1,2,1590,150,0,0,6,1440,60,1,14,1,17363,0,0,0.6220171
1,1,1390,1090,4,4,0,160,1020,0,0,0,17367,0,1,0.85555995
1,3,0,0,0,6,0,0,0,1,1,1,17390,0,1,0.57876396
1,1,1460,120,0,0,0,1330,0,1,12,1,17393,0,0,0.50460994
1,2,1100,90,0,6,0,940,90,2,7,1,17420,0,1,0.5721508
1,3,430,430,2,6,0,90,50,0,0,0,17459,0,1,0.9314676
0,2,1240,140,0,0,6,1050,50,0,0,0,17481,1,1,0.6458459
0,1,2820,110,0,0,0,2820,110,0,0,0,17487,1,1,0.8562446
1,3,230,230,3,6,0,70,120,0,0,0,17557,0,1,0.8622315
1,2,250,50,1,6,0,250,50,0,0,0,17573,0,1,0.81074136
0,3,1410,150,0,6,0,1410,50,0,0,0,17631,1,1,0.7397722
1,3,3450,150,0,0,0,3450,150,0,0,0,17672,0,1,0.84220004
1,2,3110,2220,1,3,0,1800,1370,0,0,0,17678,0,1,0.95089024
0,3,2430,240,0,0,4,2430,90,0,0,0,17683,1,1,0.7756932
1,3,6160,610,0,0,0,5340,310,0,0,0,17690,0,1,0.73268706
1,3,5910,370,0,0,3,5860,220,1,2,1,17710,0,1,0.83757913
1,1,730,210,1,5,0,730,0,2,5,1,17736,0,1,0.7472369
1,2,240,70,0,6,0,140,70,1,4,1,17737,0,0,0.58131737
0,1,420,40,0,6,0,310,40,0,0,0,17771,1,1,0.6598491
1,2,40,40,0,6,0,40,40,0,0,0,17783,0,1,0.8322511
0,3,890,90,0,0,5,890,40,1,2,1,17798,1,0,0.7922746
0,1,2500,110,0,2,4,2430,110,0,0,0,17835,1,0,0.80951655
0,3,70,70,1,6,0,20,70,1,2,1,17892,1,1,0.7505881
0,2,2160,90,0,0,6,1270,0,1,6,1,17896,1,0,0.71534663
0,3,3390,90,0,0,0,3310,90,0,0,0,17934,0,1,0.83087873
0,3,1000,150,0,3,0,1000,50,1,2,1,17960,1,1,0.80732894
1,2,2120,170,0,0,0,1820,90,0,0,0,17980,0,1,0.72525656
0,2,160,60,1,6,0,60,50,0,0,0,17982,1,1,0.55054355
0,1,2900,130,0,0,4,2900,130,0,0,0,17990,1,1,0.8415851
0,3,8080,400,0,4,2,7680,400,1,2,1,17998,1,1,0.8063126
1,2,1490,40,0,1,1,1490,40,0,0,0,18015,0,1,0.83281314
1,1,70,0,0,6,0,70,0,0,0,0,18021,0,1,0.826112
0,1,3510,180,0,0,0,3330,140,0,0,0,18036,1,1,0.78265244
1,2,140,200,3,6,0,140,100,0,0,0,18044,0,1,0.8598961
1,1,300,60,0,6,0,290,60,0,0,0,18046,0,1,0.8038423
0,2,20,0,0,6,0,20,0,1,4,1,18047,1,0,0.41184077
1,2,4850,610,0,0,3,4850,180,0,0,0,18054,0,1,0.7900229
1,2,2940,200,0,0,1,2940,0,1,3,1,18081,0,1,0.6141617
1,3,3480,770,0,2,0,3480,140,0,0,0,18095,0,1,0.8539234
0,3,0,0,0,6,0,0,0,1,1,1,18111,1,1,0.6752638
0,2,540,80,0,0,3,520,50,0,0,0,18166,1,1,0.7683899
1,3,0,0,0,6,0,0,0,0,0,0,18170,0,1,0.59876066
1,2,2140,90,0,0,4,2100,90,1,2,1,18193,0,1,0.800605
0,2,990,970,2,3,0,990,710,0,0,0,18197,1,1,0.9587203
1,3,260,260,3,6,0,260,0,0,0,0,18286,0,1,0.7918195
1,2,14520,540,0,0,6,14360,520,0,0,0,18287,0,1,0.8350538
0,1,70,70,2,6,0,10,20,1,2,1,18306,0,1,0.78121775
0,3,60,60,1,6,0,50,60,0,0,0,18323,1,1,0.77861744
0,3,710,710,4,6,0,20,30,0,0,0,18355,1,1,0.8723057
1,2,510,510,2,1,1,100,350,0,0,0,18365,0,1,0.8947411
0,2,1710,310,0,0,0,1290,50,0,0,0,18376,1,1,0.7224995
0,1,70,70,1,6,0,40,40,2,4,1,18382,1,0,0.71444863
0,3,20,30,2,6,0,0,0,0,0,0,18386,1,1,0.8391404
0,3,930,170,1,1,4,850,110,1,2,1,18414,1,1,0.8039914
0,2,1660,90,0,0,4,1660,60,0,0,0,18430,1,1,0.77875555
0,3,5840,220,0,1,0,5490,200,0,0,0,18435,1,1,0.78382456
0,2,550,70,0,0,3,390,50,1,4,1,18442,1,0,0.6842532
0,2,930,110,0,0,6,860,60,1,2,1,18462,1,1,0.6736522
0,2,1370,60,0,0,0,1360,60,0,0,0,18473,1,1,0.85332286
0,3,1290,150,0,0,1,1030,60,0,0,0,18523,1,0,0.6527401
0,2,1240,150,0,0,6,1140,120,1,2,1,18527,1,1,0.65550196
0,2,220,250,3,6,0,30,130,0,0,0,18543,1,1,0.88331085
0,2,360,290,1,6,0,300,30,0,0,0,18572,1,1,0.84238786
0,3,250,50,0,0,1,170,30,1,2,1,18575,1,1,0.5913349
0,3,260,260,3,5,0,130,120,0,0,0,18592,1,1,0.90485346
0,3,490,630,1,1,1,480,40,0,0,0,18603,1,1,0.8965691
0,3,230,60,0,6,0,230,60,0,0,0,18678,1,1,0.85177934
1,2,570,310,1,1,3,40,310,0,0,0,18724,0,1,0.8466093
1,2,1410,150,0,2,4,1350,150,0,0,0,18733,0,1,0.8201369
1,2,610,90,0,0,4,430,50,0,0,0,18746,0,1,0.6806403
0,2,30,40,4,6,0,20,10,0,0,0,18771,1,0,0.860182
0,2,3230,220,0,0,6,3170,0,1,3,1,18793,1,1,0.65703624
1,2,2210,110,0,0,4,2210,80,0,0,0,18807,0,1,0.82507145
1,2,3080,180,0,0,4,3080,110,1,2,1,18815,0,0,0.82497555
0,2,2960,3760,1,5,0,2510,90,0,0,0,18816,1,1,0.84581655
0,2,740,680,1,6,0,20,680,0,0,0,18823,1,0,0.9197356
0,3,3370,180,0,0,0,3350,120,0,0,0,18827,1,1,0.82889205
0,3,5810,1680,0,0,4,4290,250,0,0,0,18849,1,1,0.80690104
1,2,870,40,0,0,6,870,0,1,17,1,18851,0,0,0.48054978
0,2,2150,150,0,0,2,2150,80,0,0,0,18878,1,1,0.7951788
0,2,50,560,2,6,0,0,0,0,0,0,18887,1,1,0.82795125
1,3,20,20,1,6,0,20,20,0,0,0,18909,0,1,0.8158162
1,1,4290,310,0,0,0,3940,150,0,0,0,18939,0,0,0.67725754
0,2,1050,90,0,0,6,1010,0,1,3,1,18950,1,0,0.47879934
1,2,3900,270,0,0,6,3510,120,1,12,1,18957,0,0,0.65728575
0,2,1570,90,0,0,0,1570,60,0,0,0,18964,1,1,0.75942606
0,3,7050,610,0,2,1,7050,50,0,0,0,18969,1,1,0.72857946
0,3,3050,920,0,4,0,890,40,0,0,0,18974,1,1,0.8668731
0,3,1720,80,0,0,0,1580,80,0,0,0,18978,1,1,0.7607313
0,2,210,210,2,6,0,110,120,0,0,0,18980,1,1,0.8979071
0,3,6390,420,0,0,6,5960,420,1,4,1,18987,1,1,0.79181576
1,2,640,60,1,6,0,640,60,1,2,1,18996,0,1,0.7997947
0,3,80,80,2,6,0,10,10,0,0,0,19000,1,1,0.8291414
0,2,790,100,0,0,0,790,40,0,0,0,19017,1,1,0.7290748
0,3,2620,180,0,0,0,2620,180,0,0,0,19019,1,1,0.84606034
0,2,730,0,0,6,0,730,0,0,0,0,19024,1,1,0.83429605
1,3,1200,610,2,6,0,20,250,0,0,0,19051,0,1,0.8914491
0,3,1550,120,0,0,3,1550,80,1,2,1,19058,1,1,0.7847818
1,2,920,60,0,1,5,880,60,1,5,1,19064,0,1,0.70582104
1,3,4920,270,0,0,2,4920,0,2,5,1,19075,0,1,0.66875607
1,2,0,0,0,6,0,0,0,0,0,0,19114,0,1,0.7506911
1,1,2920,1310,0,0,0,2860,110,0,0,0,19116,0,1,0.83785397
1,2,1510,130,0,0,4,1430,130,1,6,1,19133,0,1,0.76511675
0,3,210,210,1,6,0,100,210,0,0,0,19156,1,1,0.89018214
1,1,1500,60,0,2,4,1490,60,0,0,0,19158,0,1,0.81993896
0,1,2160,110,0,0,4,2160,80,0,0,0,19171,1,1,0.83406544
0,2,330,510,3,6,0,330,190,0,0,0,19199,1,0,0.8767195
0,2,5610,190,0,0,0,5610,190,0,0,0,19202,1,1,0.8378671
0,2,3960,310,0,0,2,3160,240,1,24,1,19214,1,1,0.710249
0,3,4330,170,0,0,0,4050,150,0,0,0,19217,1,1,0.78414536
0,3,90,490,4,6,0,0,0,1,1,1,19234,1,1,0.8161256
1,1,220,220,3,6,0,220,50,0,0,0,19240,0,1,0.89558154
1,2,420,50,0,0,0,300,40,2,4,1,19241,0,0,0.6459468
1,2,1240,90,0,0,0,1110,60,1,8,1,19246,0,1,0.58799034
0,3,770,120,0,0,3,650,0,1,9,1,19258,1,0,0.46985662
0,2,3150,80,0,0,3,1980,60,0,0,0,19261,1,1,0.7357587
0,3,30,30,2,6,0,0,0,1,1,1,19262,1,1,0.7446809
1,2,10,10,1,6,0,0,0,0,0,0,19263,0,1,0.85823864
0,2,110,110,1,6,0,10,110,0,0,0,19291,1,0,0.71834356
0,1,6720,250,0,0,3,6720,240,0,0,0,19298,1,1,0.8353396
1,1,2490,1030,0,0,1,1280,1030,0,0,0,19337,0,0,0.9007049
1,2,470,110,0,1,0,470,60,1,4,1,19368,0,1,0.82416415
1,3,1000,1000,3,6,0,670,1000,0,0,0,19380,0,1,0.90431446
1,2,550,460,1,6,0,160,90,0,0,0,19396,0,1,0.9626064
1,2,310,310,2,6,0,110,90,1,2,1,19401,0,1,0.90465647
0,2,1300,270,0,0,0,940,120,1,7,1,19412,1,1,0.70647115
0,3,2740,130,0,0,2,2740,130,1,2,1,19422,1,1,0.86037165
0,3,180,180,2,6,0,90,180,0,0,0,19424,1,1,0.8531181
1,2,1610,700,1,3,0,1570,310,0,0,0,19427,0,1,0.8933116
1,2,0,0,0,6,0,0,0,1,1,1,19433,0,0,0.6656693
1,2,2320,180,0,0,5,1670,60,0,0,0,19449,0,1,0.728437
0,2,30,2710,2,6,0,0,0,0,0,0,19451,1,1,0.8246108
1,2,960,60,0,0,5,950,60,1,5,1,19465,0,0,0.7664386
0,1,6810,260,0,0,5,6810,240,0,0,0,19467,1,1,0.8602272
1,2,3050,150,0,0,4,2980,120,1,5,1,19484,0,1,0.8166653
1,3,3290,500,0,5,0,3290,500,0,0,0,19500,0,1,0.8631721
0,3,90,320,3,6,0,0,0,0,0,0,19600,1,1,0.83016795
0,0,700,570,2,6,0,530,60,0,0,0,19608,1,1,0.9202786
1,2,2440,730,0,4,0,1920,730,0,0,0,19609,0,1,0.89931035
0,2,60,60,2,6,0,0,0,0,0,0,19619,1,1,0.79583216
1,2,60,30,0,6,0,60,0,1,2,1,19629,0,1,0.6916407
0,2,1770,860,0,2,0,810,150,0,0,0,19664,1,1,0.87294054
1,2,1860,70,0,0,2,1860,0,1,3,1,19670,0,1,0.67897195
1,2,70,70,2,6,0,10,10,0,0,0,19679,0,1,0.8097539
1,1,1490,60,0,0,4,1490,60,0,0,0,19700,0,1,0.84265256
0,1,4510,310,0,0,0,4030,200,1,12,1,19726,1,1,0.6888788
1,3,1650,1160,1,3,0,1500,50,0,0,0,19736,0,1,0.8461322
0,2,220,220,1,6,0,110,0,1,2,1,19751,1,1,0.8406913
0,1,0,0,0,6,0,0,0,0,0,0,19778,1,1,0.45624772
0,2,5200,150,0,0,0,5200,150,0,0,0,19795,1,1,0.8424185
0,3,80,80,1,6,0,0,0,0,0,0,19805,1,0,0.725939
0,1,1500,70,0,0,4,1460,70,0,0,0,19821,1,1,0.8243006
1,2,700,100,0,0,0,590,30,1,7,1,19839,0,1,0.29822057
0,3,670,150,0,6,0,670,50,0,0,0,19849,1,1,0.8643945
1,2,2250,200,0,0,6,2250,0,2,5,1,19855,0,0,0.6515973
0,3,590,180,2,6,0,590,180,0,0,0,19858,1,1,0.86552995
1,1,30,30,1,6,0,10,30,0,0,0,19928,0,1,0.77672756
1,2,360,110,2,6,0,360,70,0,0,0,19929,0,1,0.828262
1,3,220,140,2,6,0,220,0,0,0,0,19939,0,1,0.71810997
1,1,950,30,1,4,0,950,30,1,2,1,19947,0,1,0.7685147
0,2,5400,3100,1,0,2,2480,3100,0,0,0,19981,0,1,0.9144072
0,3,70,90,2,6,0,60,0,0,0,0,19985,1,1,0.72907
1,2,1490,90,0,0,0,1290,60,0,0,0,20017,0,1,0.67498726
0,2,560,500,0,6,0,560,500,0,0,0,20043,1,1,0.9174617
1,3,150,150,3,6,0,90,90,0,0,0,20060,0,0,0.8378496
1,2,1660,120,0,0,0,1370,90,0,0,0,20079,0,1,0.6992931
1,2,1720,120,0,0,1,1720,90,0,0,0,20087,0,1,0.7945084
0,2,680,830,2,3,0,640,80,0,0,0,20125,1,1,0.8862202
1,1,460,50,0,1,0,370,50,0,0,0,20154,0,1,0.6833266
1,2,2100,310,0,0,1,1940,80,0,0,0,20161,0,1,0.76207393
1,3,620,620,3,6,0,170,440,0,0,0,20165,0,1,0.91942424
0,3,80,80,1,6,0,10,80,0,0,0,20187,1,1,0.7937753
1,1,1350,90,0,5,0,1350,60,0,0,0,20227,0,1,0.7974121
1,1,120,120,3,6,0,90,0,1,2,1,20235,0,1,0.70274574
1,2,240,240,1,6,0,100,0,0,0,0,20240,0,1,0.8432244
0,1,620,50,0,0,5,600,40,0,0,0,20242,1,1,0.7581379
1,1,1700,90,0,0,0,1460,50,0,0,0,20265,0,1,0.7061026
0,3,380,380,2,6,0,60,20,0,0,0,20273,1,1,0.86849797
1,3,430,390,2,6,0,110,110,1,2,1,20289,0,1,0.92356
1,2,1370,1370,4,5,0,30,380,0,0,0,20294,0,1,0.92092055
1,1,2300,120,0,2,1,2300,90,0,0,0,20308,0,1,0.8636203
1,2,1610,70,0,0,4,1610,0,1,5,1,20337,0,0,0.5689787
1,1,1320,60,0,0,5,1210,50,1,12,1,20338,0,1,0.6022859
1,2,0,0,0,6,0,0,0,1,1,1,20342,0,0,0.666317
0,2,300,60,0,0,5,220,50,0,0,0,20374,1,1,0.60838544
0,1,490,70,0,0,1,340,50,1,2,1,20408,1,0,0.64853877
0,2,1860,80,0,0,0,1860,60,0,0,0,20414,1,1,0.8445342
0,1,130,160,1,5,0,0,160,1,1,1,20417,1,1,0.77671665
0,1,40,40,1,6,0,0,0,1,11,1,20427,1,0,0.6096565
0,2,1440,60,0,0,3,1440,60,1,2,1,20430,1,1,0.8401487
0,2,4590,310,0,0,0,4500,210,0,0,0,20441,1,1,0.83340436
0,2,1150,1220,1,0,0,940,80,0,0,0,20463,1,0,0.87389916
0,2,920,110,0,0,6,770,60,1,2,1,20510,1,1,0.6628044
0,2,400,190,1,6,0,10,190,1,4,1,20562,1,1,0.7985302
0,2,620,660,2,6,0,10,0,2,11,1,20577,1,1,0.7760165
0,0,3140,150,0,0,6,2810,110,0,0,0,20595,1,1,0.71323603
0,2,4470,180,0,0,0,4470,140,0,0,0,20598,1,1,0.8358972
0,2,7660,320,0,0,1,5110,180,0,0,0,20600,1,0,0.72421795
0,3,410,110,4,6,0,410,30,0,0,0,20623,1,1,0.78070956
0,3,910,910,3,6,0,210,0,1,2,1,20627,1,1,0.85945743
1,3,6020,980,0,0,0,4990,980,1,9,1,20639,0,0,0.85165256
0,1,3180,150,0,0,0,3170,120,0,0,0,20647,1,1,0.8441365
1,2,880,130,0,0,6,770,130,1,17,1,20651,0,0,0.59738594
0,2,8120,340,0,0,3,7740,320,0,0,0,20653,1,1,0.81076103
0,2,2950,1260,1,1,5,1500,60,0,0,0,20654,1,0,0.84991145
0,2,10560,430,0,0,6,10480,0,1,3,1,20664,1,0,0.80750746
0,3,1830,60,0,5,0,820,50,0,0,0,20667,1,1,0.752738
1,2,4420,310,0,0,0,4420,310,0,0,0,20674,0,1,0.84671986
0,1,1050,920,3,6,0,150,200,0,0,0,20676,1,1,0.93874675
0,3,1150,910,2,6,0,1150,610,0,0,0,20688,1,1,0.9130091
1,3,60,60,1,6,0,30,30,0,0,0,20714,0,1,0.77826816
1,2,690,310,1,6,0,690,150,1,2,1,20732,0,1,0.90993166
1,2,1000,60,0,0,0,980,0,1,14,1,20733,0,0,0.43079394
1,3,1430,1430,1,6,0,820,20,0,0,0,20744,0,0,0.86209476
0,2,1530,80,0,0,4,1440,70,0,0,0,20751,1,0,0.7976537
1,2,0,30,1,6,0,0,0,0,0,0,20759,0,1,0.823399
1,2,260,260,2,6,0,90,100,0,0,0,20767,0,0,0.8971372
0,1,580,90,0,0,6,500,90,1,6,1,20776,1,0,0.6482669
0,3,2830,150,0,0,1,2830,120,0,0,0,20785,1,1,0.84918904
0,2,20,20,2,6,0,10,10,0,0,0,20788,1,0,0.7466947
1,3,900,80,0,0,0,670,60,1,2,1,20803,0,0,0.7647334
0,3,80,0,0,6,0,80,0,1,4,1,20810,1,0,0.46443737
0,2,3820,390,0,0,0,3170,130,0,0,0,20836,1,1,0.6949037
1,3,0,0,0,6,0,0,0,0,0,0,20842,0,0,0.59876066
0,2,40,60,2,6,0,30,60,1,4,1,20880,1,1,0.6443734
1,2,110,180,1,6,0,0,180,1,8,1,20924,0,1,0.7678717
1,1,1440,100,0,0,6,1350,60,0,0,0,20939,0,1,0.663431
1,3,380,420,3,6,0,190,320,0,0,0,20947,0,1,0.8972153
0,2,2130,240,0,1,0,2000,100,0,0,0,20956,1,1,0.72369677
0,2,4280,150,0,0,3,4280,150,0,0,0,20968,1,1,0.8389211
1,2,3100,3110,2,5,0,470,1370,0,0,0,20984,0,1,0.92200357
1,1,80,80,2,6,0,40,80,0,0,0,20999,0,1,0.7513836
0,1,170,150,1,6,0,80,10,0,0,0,21090,1,1,0.8910065
0,3,20,20,1,6,0,20,0,1,2,1,21116,1,1,0.5258723
1,2,380,80,0,6,0,150,30,0,0,0,21124,0,1,0.7752058
0,3,650,650,4,6,0,180,340,0,0,0,21132,1,1,0.91408396
0,3,1930,1040,2,6,0,650,130,0,0,0,21134,1,1,0.8818401
0,1,8420,370,0,0,4,8420,330,0,0,0,21140,1,1,0.8024712
0,2,8640,340,0,0,6,8360,340,0,0,0,21149,1,1,0.8155348
0,2,4020,190,0,0,0,3650,140,0,0,0,21158,1,1,0.74445343
1,2,630,50,0,0,6,570,50,0,0,0,21197,0,1,0.73182213
1,3,260,260,1,6,0,70,40,0,0,0,21204,0,1,0.90697825
1,3,220,220,2,6,0,150,90,0,0,0,21231,0,1,0.90534306
0,1,110,110,1,6,0,0,110,1,1,1,21233,1,1,0.7433536
1,1,0,0,0,6,0,0,0,1,1,1,21236,0,1,0.50857466
1,1,320,80,0,3,0,250,80,1,8,1,21266,0,0,0.58166826
1,3,11190,400,0,0,0,10700,390,0,0,0,21271,0,1,0.76465523
0,3,1730,1530,0,0,4,1730,80,0,0,0,21283,1,1,0.84635246
1,2,270,190,1,0,1,110,40,0,0,0,21295,0,1,0.92531115
1,2,210,40,1,6,0,210,0,1,2,1,21331,0,1,0.44948524
1,0,4400,150,0,0,0,4400,150,0,0,0,21336,0,1,0.8578895
1,2,6660,310,0,0,0,6040,220,0,0,0,21350,0,1,0.7388425
1,2,40,60,3,6,0,10,0,1,4,1,21374,0,1,0.7381366
1,1,14670,670,0,0,0,13670,610,0,0,0,21375,0,1,0.8179859
0,3,880,880,4,5,0,0,10,1,1,1,21431,1,1,0.82986015
0,3,1200,1200,3,5,0,370,1200,0,0,0,21432,1,1,0.9022502
0,3,10,10,2,6,0,0,10,2,8,1,21447,1,1,0.89335793
0,3,1480,70,0,0,0,1330,60,1,12,1,21449,1,0,0.64709175
0,3,850,50,0,0,0,850,40,0,0,0,21461,1,1,0.8527024
0,2,0,0,0,6,0,0,0,1,1,1,21466,1,0,0.6240151
0,2,2220,90,0,0,0,2010,70,0,0,0,21503,1,1,0.7706713
0,2,930,60,0,0,4,930,60,1,2,1,21508,1,0,0.8173963
1,2,1620,150,0,2,0,1620,60,0,0,0,21519,0,1,0.7963353
0,2,540,90,0,0,0,370,90,1,2,1,21537,1,1,0.5222894
0,1,930,60,0,0,6,920,0,1,5,1,21563,1,1,0.34695238
